analysis_date,yhat,yhat_lower,yhat_upper,metric
2025-09-04,1945.5707306869997,-1999.4083086541548,5649.832541436207,post_volume
2025-09-05,588.4131002761015,-3383.676442078495,4416.703535233368,post_volume
2025-09-06,1962.01206212053,-2037.605664604794,5669.409216856814,post_volume
2025-09-07,614.521255234406,-3066.421812588635,4406.064242151142,post_volume
2025-09-08,2017.370593862571,-1669.8130265671657,5862.360574791475,post_volume
2025-09-09,640.6294101256066,-3089.191621846307,4360.814227626731,post_volume
2025-09-10,640.6269295144768,-3099.7408326076493,4451.690304329783,post_volume
2025-09-11,2023.8926724231915,-1885.9403560670269,6049.987553865817,post_volume
2025-09-12,666.7350420137591,-3265.6257091904326,4394.380932012697,post_volume
2025-09-13,2040.3340038602946,-1660.0577270054987,6212.92248502775,post_volume
2025-09-14,692.8431969750876,-2977.5030230843126,4568.064449233955,post_volume
2025-09-15,2095.6925356026068,-1594.9564581299057,5984.747535732484,post_volume
2025-09-16,718.9513518663665,-3122.114608602723,4569.843544824333,post_volume
2025-09-17,718.9488712594297,-2602.633159317989,4545.166126961705,post_volume
2025-09-18,2102.2146141644025,-1708.2484769232804,6183.715239749987,post_volume
2025-09-19,745.0569837553621,-3224.054381967477,4468.556058699605,post_volume
2025-09-20,2118.655945600023,-1841.8682887709879,5848.230443561873,post_volume
2025-09-21,771.1651387157686,-3138.6312321594705,4606.372074877964,post_volume
2025-09-22,2174.0144773458915,-1941.168320046231,5982.172922360953,post_volume
2025-09-23,797.2732936008855,-3308.0199266404443,4636.81766621811,post_volume
2025-09-24,797.2708129918843,-2904.2933769437286,4686.974856479499,post_volume
2025-09-25,2180.5365559056136,-1438.5117647822055,6009.627493732171,post_volume
2025-09-26,823.3789254913742,-2902.700110718993,4643.297125399843,post_volume
2025-09-27,2196.97788733977,-1568.0949272737996,6110.3577525698565,post_volume
