analysis_date,yhat,yhat_lower,yhat_upper,metric
2025-06-01,0.2176324960000459,-0.0021543378067855105,0.45453493642941734,misinformation_probability
2025-06-02,0.28676896667136115,0.030661365848166467,0.5074439298418109,misinformation_probability
2025-06-03,0.39187822043550424,0.14860039827650764,0.626924078072046,misinformation_probability
2025-06-04,0.2495343416146003,0.026392269997120223,0.49520215679342267,misinformation_probability
2025-06-05,0.27829529520040924,0.04517027320089212,0.5261333856346055,misinformation_probability
2025-06-06,0.2645698921548822,0.029173318249326355,0.5150428024670671,misinformation_probability
2025-06-07,0.25303189468462045,0.004585199887561982,0.48848259922376835,misinformation_probability
2025-06-08,0.21089388207770265,-0.03134556522929425,0.4432514360577481,misinformation_probability
2025-06-09,0.28003035274770127,0.041546706781331724,0.5287054578609798,misinformation_probability
2025-06-10,0.3851396065098475,0.14819908543388197,0.652152432559109,misinformation_probability
2025-06-11,0.24279572768733235,0.004274331036194549,0.48569444207566803,misinformation_probability
2025-06-12,0.27155668127260785,0.026225283611949906,0.5174673517417734,misinformation_probability
2025-06-13,0.25783127822715374,-0.0014975404149929583,0.5067907872820866,misinformation_probability
2025-06-14,0.24629328075713955,0.008779757867522001,0.4997277833639473,misinformation_probability
2025-06-15,0.20415526815193522,-0.02484704630352556,0.45322957737109243,misinformation_probability
2025-06-16,0.2732917388227778,0.0165767721478126,0.5145081943071255,misinformation_probability
2025-06-17,0.378400992587051,0.14377254103936488,0.6229222135742326,misinformation_probability
2025-06-18,0.23605711376508423,-0.010449913662969493,0.48059795715240816,misinformation_probability
2025-06-19,0.26481806735091373,0.01476291150769139,0.5049248088291917,misinformation_probability
2025-06-20,0.2510926643056652,0.015568158295834465,0.4771236718873215,misinformation_probability
2025-06-21,0.2395546668363442,-0.002845614755070514,0.47993271758893036,misinformation_probability
2025-06-22,0.19741665423069593,-0.04673778478415951,0.4545014496814964,misinformation_probability
2025-06-23,0.26655312490059646,0.023809621459902893,0.5003995995169526,misinformation_probability
2025-06-24,0.37166237866353474,0.12075968857534747,0.6180066211219647,misinformation_probability
2025-06-25,0.22931849984147717,-0.017609214737455102,0.49049953092504617,misinformation_probability
2025-06-26,0.25807935750301547,0.006619075498011522,0.48337671812000965,misinformation_probability
2025-06-27,0.2443538585331533,-0.017702364436589183,0.48575950652227906,misinformation_probability
2025-06-28,0.2328157651376763,-0.004392702085050056,0.4643446417986861,misinformation_probability
2025-07-01,0.36492318918800704,0.12794311264170458,0.5978941919621071,misinformation_probability
2025-07-02,0.22257921444055107,-0.010058512347799189,0.4819357156418971,misinformation_probability
2025-07-03,0.25134007210052967,-0.01630069678276729,0.47533331837845477,misinformation_probability
2025-07-04,0.23761457312910741,-0.009115374031628747,0.48487845402492047,misinformation_probability
2025-07-05,0.22607647973321385,-0.024493295705749284,0.4535593808837007,misinformation_probability
