analysis_date,yhat,yhat_lower,yhat_upper,metric
2025-08-01,196.8033915983135,-3461.326716040065,4040.3000342475457,post_volume
2025-08-02,1570.402353451977,-2337.813643340376,5399.337233459931,post_volume
2025-08-03,222.91154657230732,-3692.9978386016787,3875.1265471801307,post_volume
2025-08-04,1625.7608852030244,-2262.8568593001974,5216.985540961309,post_volume
2025-08-05,249.01970146054384,-3534.71036509135,4027.8133888079533,post_volume
2025-08-06,249.0172208538097,-3225.7950371468605,4247.673654405533,post_volume
2025-08-07,1632.2829637608202,-1926.9085409250915,5812.362752499434,post_volume
2025-08-08,275.1253333419944,-3673.2292562193343,4092.9601038777027,post_volume
2025-08-09,1648.72429517937,-2227.655016899184,5445.712685066681,post_volume
2025-08-10,301.2334882878173,-3340.167508652973,4140.797928595198,post_volume
2025-08-11,1704.0828268994264,-2078.317787594143,5548.992646153709,post_volume
2025-08-12,327.3416431581245,-3682.5966805569237,4183.603190531623,post_volume
2025-08-13,327.33916255341285,-3858.7249901609207,4522.997955021474,post_volume
2025-08-14,1710.6049054651617,-2447.875244724825,5603.541803178913,post_volume
2025-08-15,353.44727505688377,-3435.6691976634957,4117.006930101118,post_volume
2025-08-16,1727.0462369013076,-1960.9219344786038,5504.399965636775,post_volume
2025-08-17,379.555430016831,-3466.8523463941624,4295.491455612561,post_volume
2025-08-18,1782.4047686427111,-2112.859596793465,5553.782768285229,post_volume
2025-08-19,405.6635849011054,-3297.7543523020067,4334.316138279427,post_volume
2025-08-20,405.66110429836556,-3263.782993696312,4491.218594327628,post_volume
2025-08-21,1788.9268472113922,-2037.0290653991922,5542.9775542286625,post_volume
2025-08-22,431.7692167928957,-3307.928787582872,4301.74553761112,post_volume
2025-08-23,1805.3681786410543,-1721.433490569629,5643.283985522637,post_volume
2025-08-24,457.8773717558066,-3463.8193519308015,4241.115715498755,post_volume
2025-08-25,1860.7267103859956,-1931.1649929713699,5938.031520238413,post_volume
2025-08-26,483.9855266418658,-3445.578822382445,4074.3178343857758,post_volume
2025-08-27,483.98304603706924,-3515.4598251402017,4482.277598718192,post_volume
2025-08-28,1867.248788947584,-2263.866931831533,5569.790452723237,post_volume
2025-08-29,510.0911585344986,-3227.2177343624535,4271.972339633632,post_volume
2025-08-30,1883.690120380801,-1817.7556541765318,5739.736690514615,post_volume
2025-08-31,536.1993134937248,-3135.441395111226,4199.723919043104,post_volume
2025-09-01,1939.0486521192863,-1885.2917871149962,5856.34674660161,post_volume
2025-09-02,562.307468388867,-3269.8943731088807,4512.851859448006,post_volume
2025-09-03,562.304987775773,-3247.326821762527,4388.436358836869,post_volume
2025-09-04,1945.5707306869997,-1867.0459146336827,5662.655381784556,post_volume
2025-09-05,588.4131002761015,-3058.490890113562,4585.948819320608,post_volume
2025-09-06,1962.01206212053,-1945.228344618843,5779.85252327851,post_volume
2025-09-07,614.521255234406,-3100.280660206361,4155.048842757009,post_volume
2025-09-08,2017.370593862571,-1761.3290648203138,5978.1687788145355,post_volume
2025-09-09,640.6294101256066,-2913.6268510674413,4750.822913750386,post_volume
2025-09-10,640.6269295144768,-3257.9291388278007,4545.327961911144,post_volume
2025-09-11,2023.8926724231915,-2139.2233323312257,5581.743693684942,post_volume
2025-09-12,666.7350420137591,-3193.4294266652723,4523.156728489853,post_volume
2025-09-13,2040.3340038602946,-1878.1599471483328,5930.303277222497,post_volume
2025-09-14,692.8431969750876,-3493.3991184777083,4356.597945548364,post_volume
2025-09-15,2095.6925356026068,-1892.9550517484715,5811.908227099547,post_volume
2025-09-16,718.9513518663665,-2990.6811404712225,4439.61676482019,post_volume
2025-09-17,718.9488712594297,-2965.2416319779295,4455.720218560334,post_volume
2025-09-18,2102.2146141644025,-1626.2944835115416,5975.744073174818,post_volume
2025-09-19,745.0569837553621,-2895.2560234936973,4505.535775943747,post_volume
2025-09-20,2118.655945600023,-1656.9079851718259,5770.8844841289,post_volume
2025-09-21,771.1651387157686,-2971.9418452850427,4571.525685428564,post_volume
2025-09-22,2174.0144773458915,-1403.6504652381461,5986.670821231161,post_volume
2025-09-23,797.2732936008855,-2851.154464480671,4608.342849076239,post_volume
2025-09-24,797.2708129918843,-2805.1366418300904,4752.646943289655,post_volume
2025-09-25,2180.5365559056136,-1343.522844961497,6160.589420672346,post_volume
2025-09-26,823.3789254913742,-3125.921201879837,4601.746957624505,post_volume
2025-09-27,2196.97788733977,-1585.7590506774404,6012.037170391983,post_volume
