analysis_date,yhat,yhat_lower,yhat_upper,metric
2025-08-23,1805.3681786410543,-2174.138901545782,5654.7293879150675,post_volume
2025-08-24,457.8773717558066,-3397.498281393709,4306.066861838388,post_volume
2025-08-25,1860.7267103859956,-1817.6498311275136,5918.167084486267,post_volume
2025-08-26,483.9855266418658,-3161.0386221922595,4630.288905393537,post_volume
2025-08-27,483.98304603706924,-3487.2665238306076,4368.449301518573,post_volume
2025-08-28,1867.248788947584,-2324.9078307110176,5401.5342854558385,post_volume
2025-08-29,510.0911585344986,-3257.85273523984,4395.4947414568205,post_volume
2025-08-30,1883.690120380801,-1871.3418886462093,5818.177767560999,post_volume
2025-08-31,536.1993134937248,-3065.571569851072,4740.089600019196,post_volume
2025-09-01,1939.0486521192863,-1571.150230060076,5793.445373929817,post_volume
2025-09-02,562.307468388867,-3215.029211942023,4490.953029291318,post_volume
2025-09-03,562.304987775773,-3215.1759399351095,4196.29591210358,post_volume
2025-09-04,1945.5707306869997,-1762.7610608201248,5693.016447643935,post_volume
2025-09-05,588.4131002761015,-3262.408061663357,4495.395727728119,post_volume
2025-09-06,1962.01206212053,-1835.547366724139,5678.834047793646,post_volume
2025-09-07,614.521255234406,-3330.6924707459534,4518.707828594587,post_volume
2025-09-08,2017.370593862571,-1416.0317297965762,5810.56596249304,post_volume
2025-09-09,640.6294101256066,-3325.1799220233966,4395.688756652707,post_volume
2025-09-10,640.6269295144768,-3265.8866888606385,4394.74041438845,post_volume
2025-09-11,2023.8926724231915,-1822.9046332192097,5811.89297844406,post_volume
2025-09-12,666.7350420137591,-3211.4596806014288,4365.645376406077,post_volume
2025-09-13,2040.3340038602946,-1511.153837567142,6082.784045715222,post_volume
2025-09-14,692.8431969750876,-3375.1151792237806,4329.607947817185,post_volume
2025-09-15,2095.6925356026068,-1781.8515738169963,6044.585580779823,post_volume
2025-09-16,718.9513518663665,-3280.031048119945,4313.989558545108,post_volume
2025-09-17,718.9488712594297,-3094.2392674389544,4253.635397662138,post_volume
2025-09-18,2102.2146141644025,-1634.9422980291654,5962.163040762745,post_volume
2025-09-19,745.0569837553621,-2899.6685305140527,4733.228027710753,post_volume
2025-09-20,2118.655945600023,-1474.1960934763958,5860.89709316289,post_volume
2025-09-21,771.1651387157686,-2794.5550029663505,4843.393877780238,post_volume
2025-09-22,2174.0144773458915,-1759.3518516586164,6139.831475594965,post_volume
2025-09-23,797.2732936008855,-3031.6625032619777,4448.396318695368,post_volume
2025-09-24,797.2708129918843,-2804.8387922592615,4748.511688664429,post_volume
2025-09-25,2180.5365559056136,-1901.739211780675,5770.903235327956,post_volume
2025-09-26,823.3789254913742,-2765.93576636008,4782.686478603606,post_volume
2025-09-27,2196.97788733977,-1657.5782210720433,5928.101493829599,post_volume
