analysis_date,yhat,yhat_lower,yhat_upper,me0.5369900011046528,misinformation_probability
2025-06-03,0.39187821479086893,0.13497760739093947,0.6335222564787766,misinformation_probability
2025-06-04,0.24953433859518143,0.007757850085399981,0.5080449034599013,misinformation_probability
2025-06-05,0.27829529404084685,0.03579357092370898,0.5258075318711686,misinformation_probability
2025-06-06,0.26456989119049984,0.020160071380428635,0.5028-0.047699977654431604,0.4569692178985368,misinformation_probability
2025-06-02,0.2867689660296376,0.04542545263083606,514452503999,misinformation_probability
2025-06-07,0.25303189506597423,0.012353221390102816,0.5012237282990821,misinformation_probability
2025-06-08,0.21089388183142604,-0.010705395637414369,0.46981881646209467,misinformation_probability
2025-06-09,0.2800303522972984,0.039414801454405186,0.5322996672085129,misinformation_probability
2025-06-10,0.38513960105800626,0.1366444369309tric
2025-06-01,0.2176324955625522,5915,0.6343509563737512,misinformation_probability
2025-06-11,0.24279572486218076,-0.015977640575706106,0.47546074130963345,misinformation_probability
2025-06-12,0.271556680308046,0.027043052866596227,0.5191821552744375,misinformation_probability
2025-06-13,0.25783127745772594,0.011569200690247708,0.49272410519286924,misinformation_probability
2025-06-14,0.24629328133403813,-0.00923721219523723,0.49344765330044044,misinformation_probability
2025-06-15,0.20415526810058843,-0.04990146058255212,0.4478378618989894,misinformation_probability
2025-06-16,0.2732917385666898,0.03150538110101871,0.5240408434162942,misinformation_probability
2025-06-17,0.3784009873275398,0.11896436772987544,0.6160804087996182,misinformation_probability
2025-06-18,0.23605711113136235,-0.020418684892409857,0.4805487287299037,misinformation_probability
2025-06-19,0.2648180665768814,0.019339723280236875,0.5300092025895348,misinformation_probability
2025-06-20,0.2510926637253813,0.01737861466387923,0.4902329078925383,misinformation_probability
2025-06-21,0.2395546676010012,-0.0162135806151812,0.4657478222494461,misinformation_probability
2025-06-22,0.1974166543669273,-0.0396723954877616,0.4573614756273596,misinformation_probability
2025-06-23,0.2665531248320225,0.011300383977475386,0.49417973156033207,misinformation_probability
2025-06-24,0.3716623735914736,0.1142190122515089,0.617564228755403,misinformation_probability
2025-06-25,0.2293184973940569,-0.002111362195272614,0.47621185906232455,misinformation_probability
2025-06-26,0.25807935691567935,-0.0021092576965156544,0.49106352356657323,misinformation_probability
2025-06-27,0.2443538581412248,0.02091750877372797,0.47479541933897634,misinformation_probability
2025-06-28,0.23281576609476826,0.005632136515018898,0.48876412480136844,misinformation_probability
2025-07-01,0.36492318432038745,0.13450769297699686,0.6041689241935657,misinformation_probability
2025-07-02,0.22257921220153581,-0.011015165566297088,0.471252891695376,misinformation_probability
2025-07-03,0.2513400717237838,0.017992794696560795,0.5000121797730933,misinformation_probability
2025-07-04,0.23761457294995464,-0.009569460145547236,0.481649606481059,misinformation_probability
2025-07-05,0.22607648090284638,-0.022123964069433403,0.45632223228149865,misinformation_probability
2025-07-06,0.1839383717459969,-0.05443699134978409,0.40496442226121854,misinformation_probability
2025-07-07,0.25307474628869253,0.028140405511000374,0.4988035052194755,misinformation_probability
2025-07-08,0.3581838991272885,0.11586638704441794,0.6079804384312882,misinformation_probability
2025-07-09,0.21583992700875035,-0.028184603142915533,0.4452384824013968,misinformation_probability
2025-07-10,0.24460078653231196,0.015889158620321513,0.4887273334951072,misinformation_probability
2025-07-11,0.23087528775730948,-0.006054915251704894,0.4748777134228661,misinformation_probability
2025-07-12,0.21933719570945293,-0.02530373720652335,0.44790801091331706,misinformation_probability
2025-07-13,0.17719908655102792,-0.07282367387482151,0.4189135581635959,misinformation_probability
